"curso_academico","cod_universidad","des_universidad","cod_tipo_estudio","des_tipo_estudio","cod_tipo_unidad_responsable","des_tipo_unidad_responsable","cod_unidad_responsable","des_unidad_responsable","cod_municipio","des_municipio","cod_campus","des_campus","cod_titulacion","des_titulacion","cod_rama","des_rama","cod_interuniversitario","des_interuniversitario","cod_rol_coordinacion","des_rol_coordinacion","cod_impartido","des_impartido","anio_inicio","cod_situacion_actual","des_situacion_actual","cod_grado_presencialidad","des_grado_presencialidad","cod_idioma_extranjero","des_idioma_extranjero","precio_credito_1","precio_credito_2","precio_credito_3","precio_credito_4","precio_credito_5","precio_tutela","num_creditos_necesarios","num_creditos_ofertados"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28027141","Colegio Universitario Cardenal Cisneros","28079","MADRID","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","2500828","GRADO EN DERECHO (2020) CENTRO CARDENAL CISNEROS (187)","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,30","113,71",,,"240","384"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28026717","Real Centro Universitario Escorial - María Cristina","28131","SAN LORENZO DE EL ESCORIAL","01003","Campus del centro ""Centro de Enseñanza Superior Real Centro Universitario Escorial-María Cristina""","2500828","GRADO EN DERECHO (2020) CENTRO Mª CRISTINA (189)","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,30","113,71",,,"240","264"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28051219","Instituto de Estudios Bursátiles","28079","MADRID","01012","Campus del centro ""Centro de Enseñanza Superior Instituto de Estudios Bursátiles""","2500828","GRADO EN DERECHO (2020) INSTITUTO DE ESTUDIOS BURSATILES (194)","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,30","113,71",,,"240","240"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28053915","Instituto Superior de Derecho y Economía","28079","MADRID","01001","Ciudad Universitaria","2500828","GRADO EN DERECHO (2020) INSTITUTO SUPERIOR DE DERECHO Y ECONOMÍA (8870)","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,30","113,71",,,"240","270"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28027631","Colegio Universitario de Estudios Financieros - CUNEF","28079","MADRID","01007","Campus del centro ""Centro Universitario de Estudios Financieros CUNEF""","2500828","GRADO EN DERECHO (2020) CENTRO CUNEF (186)","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,30","113,71",,,"240","312"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28027141","Colegio Universitario Cardenal Cisneros","28079","MADRID","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","5","Ciencias de la Salud","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,30","113,71",,,"240","270"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28026730","Facultad de Comercio y Turismo","28079","MADRID","01001","Ciudad Universitaria","2500981","GRADO EN TURISMO","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,30","113,71",,,"240","354"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28043119","Facultad de Educación","28079","MADRID","01001","Ciudad Universitaria","2500913","GRADO EN EDUCACIÓN SOCIAL","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,30","113,71",,,"240","306"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28043119","Facultad de Educación","28079","MADRID","01001","Ciudad Universitaria","2500912","GRADO EN MAESTRO EN EDUCACIÓN PRIMARIA","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,30","113,71",,,"240","448"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28043119","Facultad de Educación","28079","MADRID","01001","Ciudad Universitaria","2500911","GRADO EN MAESTRO EN EDUCACIÓN INFANTIL","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,30","113,71",,,"240","348"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28043119","Facultad de Educación","28079","MADRID","01001","Ciudad Universitaria","2500688","GRADO EN PEDAGOGÍA","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,30","113,71",,,"240","306"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28026997","Facultad de Ciencias Políticas y Sociología","28115","POZUELO DE ALARCÓN","01002","Somosaguas","2500826","GRADO EN ANTROPOLOGÍA SOCIAL Y CULTURAL","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,30","113,71",,,"240","294"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28026997","Facultad de Ciencias Políticas y Sociología","28115","POZUELO DE ALARCÓN","01002","Somosaguas","2500832","GRADO EN SOCIOLOGÍA","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,30","113,71",,,"240","360"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28048828","Centro Universitario Villanueva","28079","MADRID","01009","Campus del centro ""Centro de Enseñanza Superior Villanueva""","2500692","GRADO EN PSICOLOGÍA (2020) (CENTRO UNIV. VILLANUEVA)","5","Ciencias de la Salud","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,30","113,71",,,"240","276"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28027710","Facultad de Filología","28079","MADRID","01001","Ciudad Universitaria","2500682","GRADO EN ESPAÑOL: LENGUA Y LITERATURA (2021)","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,30","113,71",,,"240","1206"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28026869","Facultad de Estudios Estadísticos","28079","MADRID","01001","Ciudad Universitaria","2504341","GRADO EN CIENCIA DE LOS DATOS APLICADA","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2022","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","198"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28042899","Facultad de Informática","28079","MADRID","01001","Ciudad Universitaria","2504344","GRADO EN INGENIERÍA DE DATOS E INTELIGENCIA ARTIFICIAL","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2022","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","348"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28027001","Facultad de Derecho","28079","MADRID","01001","Ciudad Universitaria","2504389","GRADO EN ESTUDIOS JURÍDICO MILITARES","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","0","No se imparte en el curso académico de referencia","2022","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,30","113,71",,,"240","6"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28027849","Facultad de Ciencias Matemáticas","28079","MADRID","01001","Ciudad Universitaria","2504390","GRADO EN MATEMÁTICAS Y CIENCIA DE DATOS","2","Ciencias","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2022","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,30","113,71",,,"240","180"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28027710","Facultad de Filología","28079","MADRID","01001","Ciudad Universitaria","2500683","GRADO EN ESTUDIOS INGLESES (2022)","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,30","113,71",,,"240","1422"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28027001","Facultad de Derecho","28079","MADRID","01001","Ciudad Universitaria","2504568","BACHELOR OF EUROPEAN STUDIES","3","Ciencias Sociales y Jurídicas","2","Interuniversitario con alguna Universidad extranjera","0","La Universidad NO es la coordinadora del estudio Interuniversitario","1","Se imparte en el curso académico de referencia","2022","1","Activo","4","Varias modalidades","0","No se oferta en idioma extranjero","30,70","40,02","82,30","113,71",,,"180","628"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28026997","Facultad de Ciencias Políticas y Sociología","28115","POZUELO DE ALARCÓN","01002","Somosaguas","2501343","GRADO EN CIENCIAS POLÍTICAS (2023)","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,30","113,71",,,"240","468"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28027710","Facultad de Filología","28079","MADRID","01001","Ciudad Universitaria","2504774","GRADO EN ESTUDIOS TEATRALES","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2024","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,30","113,71",,,"240","60"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28027761","Facultad de Filosofía","28079","MADRID","01001","Ciudad Universitaria","2500685","GRADO EN FILOSOFÍA","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,30","113,71",,,"240","360"
"2024-25","010","Universidad Complutense de Madrid","G","Grado","1","Centro","28039293","Facultad de Odontología","28079","MADRID","01001","Ciudad Universitaria","2500311","GRADO EN ODONTOLOGÍA","5","Ciencias de la Salud","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","20,68","48,03","98,75","136,44",,,"300","336"
