Código;Título;Universidad;Nivel académico;Rama;Ámbito;Estado;Detalle
4001611;Doctor en Programa Oficial de Posgrado en Acuicultura;(Conjunto);Doctor - RD 56/2005 (2);;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4000952;Doctor en Programa Oficial de Posgrado en ciencias de la salud;Universidad de A Coruña;Doctor - RD 56/2005 (2);;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4000627;Doctor en Programa Oficial de Posgrado en Economía y Empresa;Universidad de A Coruña;Doctor - RD 56/2005 (2);;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4000716;Doctor en Programa Oficial de Posgrado en estadística e investigación operativa;(Conjunto);Doctor - RD 56/2005 (2);;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4000636;Doctor en Programa Oficial de Posgrado en Física Aplicada;(Conjunto);Doctor - RD 56/2005 (2);;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4000958;Doctor en Programa Oficial de Posgrado en fotónica y tecnologías del láser;(Conjunto);Doctor - RD 56/2005 (2);;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4000483;Doctor en Programa Oficial de Posgrado en Gerontología;(Conjunto);Doctor - RD 56/2005 (2);;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4000953;Doctor en Programa Oficial de Posgrado en ingeniería marítima;Universidad de A Coruña;Doctor - RD 56/2005 (2);;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4000524;Doctor en Programa Oficial de Posgrado en Lógica y Filosofía de la Ciencia;(Conjunto);Doctor - RD 56/2005 (2);;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4000635;Doctor en Programa Oficial de Posgrado en Métodos Matemáticos y Simulación Numérica en Ingeniería y Ciencias Aplicadas;(Conjunto);Doctor - RD 56/2005 (2);;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4000637;Doctor en Programa Oficial de Posgrado en Neurociencia;(Conjunto);Doctor - RD 56/2005 (2);;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4000628;Doctor en Programa Oficial de Posgrado en Química Ambiental y Fundamental;Universidad de A Coruña;Doctor - RD 56/2005 (2);;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4000951;Doctor en Programa Oficial de Posgrado en salud, discapacidad, dependencia y sociedad;Universidad de A Coruña;Doctor - RD 56/2005 (2);;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4000800;Doctor en Programa Oficial de Posgrado en Tecnologías de la Información y Comunicaciones en Sistemas de Telecomunicación;(Conjunto);Doctor - RD 56/2005 (2);;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4000956;Doctor en Programa Oficial de Posgrado en Tecnologías de la Información y Comunicaciones en sistemas de telecomunicación;Universidad de A Coruña;Doctor - RD 56/2005 (2);;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4000626;Doctor en Programa Oficial de Posgrado Máster en Urbanismo: planos y proyectos. Del territorio a la ciudad;Universidad de A Coruña;Doctor - RD 56/2005 (2);;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
5600783;Programa de Doctorado en Análisis Económico y Empresarial por la Universidad de A Coruña;Universidad de A Coruña;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN A EXTINGUIR)
5601126;"Programa de Doctorado en Análisis Económico y Estrategia Empresarial por la Universidad de A Coruña; la Universidad de Santiago de Compostela y la Universidad de Vigo";(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5600766;Programa de Doctorado en Arquitectura y Urbanismo por la Universidad de A Coruña;Universidad de A Coruña;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5600767;Programa de Doctorado en Biología Celular y Molecular por la Universidad de A Coruña;Universidad de A Coruña;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;
5600867;Programa de Doctorado en Biotecnología Avanzada por la Universidad de A Coruña y la Universidad de Vigo;(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;
5600769;Programa de Doctorado en Ciencia y Tecnología Ambiental por la Universidad de A Coruña;Universidad de A Coruña;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;
5600768;Programa de Doctorado en Ciencias de la Salud por la Universidad de A Coruña;Universidad de A Coruña;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5600771;Programa de Doctorado en Ciencias del Deporte, Educación Física y Actividad Física Saludable por la Universidad de A Coruña;Universidad de A Coruña;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN A EXTINGUIR)
5601225;Programa de Doctorado en Ciencias del Deporte, Educación Física y Actividad Física Saludable por la Universidad de A Coruña y la Universidad de Vigo;(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;
5601371;"Programa de Doctorado en Ciencias Marinas, Tecnología y Gestión por la Universidad de A Coruña; la Universidad de Santiago de Compostela; la Universidad de Vigo; Universidade de Aveiro(Portugal); Universidade de Trás-os-Montes e Alto Douro(Portugal); Universidade do Minho (Portugal) y Universidade do Porto(Portugal)";(Conjunto Internacional);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5600116;"Programa de Doctorado en Ciencias Marinas, Tecnología y Gestión por la Universidad de A Coruña; la Universidad de Santiago de Compostela; la Universidad de Vigo; Universidade de Aveiro(Portugal); Universidade de Trás-os-Montes e Alto Douro(Portugal) y Universidade do Minho (Portugal)";(Conjunto Internacional);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN A EXTINGUIR)
5601209;Programa de Doctorado en Ciencias Sociales y del Comportamiento por la Universidad de A Coruña;Universidad de A Coruña;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5601468;"Programa de Doctorado en Ciencias Sociales y Envejecimiento por la Universidad de A Coruña; la Universidad de Santiago de Compostela; la Universidad de Vigo; Universidade de Trás-os-Montes e Alto Douro(Portugal) y Universidade do Porto(Portugal)";(Conjunto Internacional);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;
5600774;Programa de Doctorado en Computación por la Universidad de A Coruña;Universidad de A Coruña;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;
