UniversityId,DegreeId,Faculty,FacultyId
dbca02858a647c576208370194649766,15882e9e78d4fa5ae8bfeb5bf5145a09,FACULTAD DE DERECHO,b60bb73328964ab9d0701498c5b8f342
dbca02858a647c576208370194649766,1f3a4892fe97df58e825a925c7cd64e2,FACULTAD DE DERECHO,b60bb73328964ab9d0701498c5b8f342
dbca02858a647c576208370194649766,7222b0004c3442179135b0e58887564d,F. CIENCIAS ECONÓMICAS Y EMPRESARIALES,1eaa40b2875691e2f820614c8298707b
dbca02858a647c576208370194649766,d921da29e77e52f6a7e8e89fbbcceb83,F. CIENCIAS ECONÓMICAS Y EMPRESARIALES,1eaa40b2875691e2f820614c8298707b
dbca02858a647c576208370194649766,6bdaf20e855af921bf1750233e21aa7a,ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA DE EDIFICACIÓN,7af3e61f68640c2ddbe9468b783b548c
dbca02858a647c576208370194649766,6c1deaa032bd87377c9297b7f328a8b0,ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA DE EDIFICACIÓN Y FAC. CC. ECONÓMICAS Y EMPRESARIALES,64125e0e4e24c962449eaafd969f6c26
dbca02858a647c576208370194649766,f6d75216925a35fffc5baaec0242c496,FACULTAD DE CIENCIAS DE LA EDUCACIÓN,498232f1f8874f6930c2846379905b98
dbca02858a647c576208370194649766,f6d75216925a35fffc5baaec0242c496,FACULTAD DE CIENCIAS DE LA EDUCACIÓN Y DEL DEPORTE (MELILLA),3627c8b6e6df6b71eb90e8ad3be8c1fa
dbca02858a647c576208370194649766,f6d75216925a35fffc5baaec0242c496,"FACULTAD DE EDUCACIÓN, ECONOMÍA Y TECNOLOGÍA (CEUTA)",41fc32c7ff59f91f905010f8e5171223
dbca02858a647c576208370194649766,f6d75216925a35fffc5baaec0242c496,CENTRO DE MAGISTERIO LA INMACULADA (ADS),321c44c81aa2d52634d6fad3ed6a04a8
dbca02858a647c576208370194649766,19f9741970ba1684c9204acf54024ada,FACULTAD DE CIENCIAS DE LA EDUCACIÓN Y DEL DEPORTE (MELILLA),3627c8b6e6df6b71eb90e8ad3be8c1fa
dbca02858a647c576208370194649766,19f9741970ba1684c9204acf54024ada,"FACULTAD DE EDUCACIÓN, ECONOMÍA Y TECNOLOGÍA (CEUTA)",41fc32c7ff59f91f905010f8e5171223
dbca02858a647c576208370194649766,19f9741970ba1684c9204acf54024ada,CENTRO DE MAGISTERIO LA INMACULADA (ADS),321c44c81aa2d52634d6fad3ed6a04a8
dbca02858a647c576208370194649766,19f9741970ba1684c9204acf54024ada,FACULTAD DE CIENCIAS DE LA EDUCACIÓN,498232f1f8874f6930c2846379905b98
dbca02858a647c576208370194649766,06813069ea23a57e1f635a6373a5aaf3,F. CIENCIAS DE LA EDUCACIÓN Y F. FILOSOFÍA Y LETRAS,154037d76e5921103dacb11b631bee6d
dbca02858a647c576208370194649766,e9c09bbf504a581ea0892794d691f419,F. CIENCIAS DE LA EDUCACIÓN Y F. FILOSOFÍA Y LETRAS,154037d76e5921103dacb11b631bee6d
dbca02858a647c576208370194649766,b52b21eb73c4f80f8df322aba803eaf8,FACULTAD DE CIENCIAS DE LA EDUCACIÓN,498232f1f8874f6930c2846379905b98
dbca02858a647c576208370194649766,3430aa028c4da4b8715621bb524c1172,FACULTAD DE CIENCIAS DE LA EDUCACIÓN Y DEL DEPORTE (MELILLA),3627c8b6e6df6b71eb90e8ad3be8c1fa
dbca02858a647c576208370194649766,3430aa028c4da4b8715621bb524c1172,FACULTAD DE CIENCIAS DE LA EDUCACIÓN,498232f1f8874f6930c2846379905b98
dbca02858a647c576208370194649766,3430aa028c4da4b8715621bb524c1172,"FACULTAD DE EDUCACIÓN, ECONOMÍA Y TECNOLOGÍA (CEUTA)",41fc32c7ff59f91f905010f8e5171223
dbca02858a647c576208370194649766,f4e09932f2dbf03e7a9edadd854e21d9,FACULTAD DE CIENCIAS DE LA SALUD (MELILLA),1a21fc399c3d7b630d8a1db27a8ab0d4
dbca02858a647c576208370194649766,f4e09932f2dbf03e7a9edadd854e21d9,FACULTAD DE CIENCIAS DE LA SALUD (CEUTA),2776cd83381de815f5f73f40a7b569ea
dbca02858a647c576208370194649766,f4e09932f2dbf03e7a9edadd854e21d9,FACULTAD DE CIENCIAS DE LA SALUD,4247496c176d8f2248955228c296fc93
dbca02858a647c576208370194649766,ff588d7f67b5f420fddad07173a6fac1,FACULTAD DE CIENCIAS,28b8fba9ba4c5fe48aae8756a164d9ca
dbca02858a647c576208370194649766,8e8c9b3f4e6e9b3d1df60db356aeb075,FACULTAD DE FILOSOFÍA Y LETRAS,a663aadb6b4652d04004e9f1119e7021
dbca02858a647c576208370194649766,eaca7e513c7589825211610dc8bfa755,E.T.S. DE ARQUITECTURA,11d8b4e59919b0ad8e4d4893a6597d0e
dbca02858a647c576208370194649766,f832730c60735cdc9c7a0b36f820f396,FACULTAD DE FILOSOFÍA Y LETRAS,a663aadb6b4652d04004e9f1119e7021
dbca02858a647c576208370194649766,b09a0695d0aaa3cd8e7ffd970c2a4e8a,FACULTAD DE FILOSOFÍA Y LETRAS,a663aadb6b4652d04004e9f1119e7021
dbca02858a647c576208370194649766,6ca6e14f69b037f285442f165f24efda,FACULTAD DE FILOSOFÍA Y LETRAS,a663aadb6b4652d04004e9f1119e7021
dbca02858a647c576208370194649766,672994b47a700588d359c2cee3fe4514,FACULTAD DE FARMACIA,b98ebda2d15c374a6970b4b228a4762c
dbca02858a647c576208370194649766,55d4a6db5ec27b24a919c1712db273b4,FACULTAD DE FARMACIA,b98ebda2d15c374a6970b4b228a4762c
dbca02858a647c576208370194649766,b77af191a987c06c62cd4c8e2a494125,FACULTAD DE FILOSOFÍA Y LETRAS,a663aadb6b4652d04004e9f1119e7021
dbca02858a647c576208370194649766,3df955dd36c93700f31566c8ea9f5382,FACULTAD DE FILOSOFÍA Y LETRAS,a663aadb6b4652d04004e9f1119e7021
dbca02858a647c576208370194649766,38c4d43dbe9e2fc6897b876fff511ec1,FACULTAD DE FILOSOFÍA Y LETRAS,a663aadb6b4652d04004e9f1119e7021
dbca02858a647c576208370194649766,5a1be2bf3962ec23099cf81b7054ae44,F. CIENCIAS ECONÓMICAS Y EMPRESARIALES,1eaa40b2875691e2f820614c8298707b
dbca02858a647c576208370194649766,a83a309d88eaedb0462819e8971a3fd0,FACULTAD DE CIENCIAS,28b8fba9ba4c5fe48aae8756a164d9ca
dbca02858a647c576208370194649766,63c58ca7511b11fe6a4d84d5618c4917,FACULTAD DE CIENCIAS DE LA SALUD,4247496c176d8f2248955228c296fc93
dbca02858a647c576208370194649766,63c58ca7511b11fe6a4d84d5618c4917,FACULTAD DE CIENCIAS DE LA SALUD (MELILLA),1a21fc399c3d7b630d8a1db27a8ab0d4
dbca02858a647c576208370194649766,b3c0afbc4bbbf664ea6fc580b5c79b08,FACULTAD DE FILOSOFÍA Y LETRAS,a663aadb6b4652d04004e9f1119e7021
dbca02858a647c576208370194649766,1e8919feaeca01e9224c8d3126b3ffe3,FACULTAD DE CIENCIAS,28b8fba9ba4c5fe48aae8756a164d9ca
dbca02858a647c576208370194649766,45b698a062b4d2b08592b9e081635eef,FACULTAD DE FILOSOFÍA Y LETRAS,a663aadb6b4652d04004e9f1119e7021
dbca02858a647c576208370194649766,39c0771071d88f88b6bca13f68901a1d,FACULTAD DE FILOSOFÍA Y LETRAS,a663aadb6b4652d04004e9f1119e7021
dbca02858a647c576208370194649766,162e6ff798acd0ceae2cde538b830af6,FACULTAD DE FILOSOFÍA Y LETRAS,a663aadb6b4652d04004e9f1119e7021
dbca02858a647c576208370194649766,262bb7d717a493f60f709df3364e0ab8,FACULTAD DE COMUNICACIÓN Y DOCUMENTACIÓN,bbd6b0ecda71c5aa515072d62d1edf4b
dbca02858a647c576208370194649766,b1bd3e1ddd20876fe137e0477c5337b9,"E.T.S. DE INGENIERÍA DE CAMINOS, CANALES Y PUERTOS Y FAC. CC. ECONÓMICAS Y EMPRESARIALES",1c593f165e32e4a3af9259b45b8782cc
dbca02858a647c576208370194649766,e8770b4aec87f8ead1245dc85136f437,"E.T.S. DE INGENIERÍA DE CAMINOS, CANALES Y PUERTOS",eb8f2cf16a57f859b4d0a12c0fc609e2
dbca02858a647c576208370194649766,6afa0ec71b0f5ca995b31abe0c82e768,E.T.S. DE INGENIERÍAS INFORMÁTICA Y DE TELECOMUNICACIÓN,884bac2eacb0fbede2e72438b22b1d23
dbca02858a647c576208370194649766,290311459d70ff0164c848b61e02436f,FACULTAD DE CIENCIAS,28b8fba9ba4c5fe48aae8756a164d9ca
dbca02858a647c576208370194649766,4e74f357b5caf6203cbf99eba90f0ef3,E.T.S. DE INGENIERÍAS INFORMÁTICA Y DE TELECOMUNICACIÓN Y FAC. CC. ECONÓMICAS Y EMPRESARIALES,258ff0b3fed8daa57c2ab41153ddf833
dbca02858a647c576208370194649766,9ea7cc806bde16d8f0526a97632d1cda,FACULTAD DE CIENCIAS Y E.T.S. INGENIERÍAS INFORMÁTICAS Y DE TELECOMUNICACIÓN,ae4290db1fd5d49dc03e0528c13d3bbd
dbca02858a647c576208370194649766,e6b97c77a539d385aa734a45df370781,"FACULTAD DE EDUCACIÓN, ECONOMÍA Y TECNOLOGÍA (CEUTA)",41fc32c7ff59f91f905010f8e5171223
dbca02858a647c576208370194649766,e6b97c77a539d385aa734a45df370781,E.T.S. DE INGENIERÍAS INFORMÁTICA Y DE TELECOMUNICACIÓN,884bac2eacb0fbede2e72438b22b1d23
dbca02858a647c576208370194649766,849c0549bcf1db3bf4a36a3cecde0cb2,FACULTAD DE CIENCIAS,28b8fba9ba4c5fe48aae8756a164d9ca
dbca02858a647c576208370194649766,e6a957c733da1ee70168dfd513f10f1f,FACULTAD DE FILOSOFÍA Y LETRAS,a663aadb6b4652d04004e9f1119e7021
dbca02858a647c576208370194649766,f1734f59c59aadf9fdf69a42f3f5c238,FACULTAD DE FILOSOFÍA Y LETRAS,a663aadb6b4652d04004e9f1119e7021
dbca02858a647c576208370194649766,4dae985d57e935f93a2627e174b615fb,FACULTAD DE PSICOLOGÍA,da9ed27a3a6c0508d2176a371b06ecec
dbca02858a647c576208370194649766,ab9975856a16ac36f966223aa9a1febd,F. CIENCIAS ECONÓMICAS Y EMPRESARIALES,1eaa40b2875691e2f820614c8298707b
dbca02858a647c576208370194649766,e51422ba8642597f77eff3d0efe89091,FACULTAD DE CIENCIAS,28b8fba9ba4c5fe48aae8756a164d9ca
dbca02858a647c576208370194649766,eb0d3ec8655164a765b85a7ab2e025d1,FACULTAD DE CIENCIAS,28b8fba9ba4c5fe48aae8756a164d9ca
dbca02858a647c576208370194649766,3911e3dd1804f806de9fbbf31891c5b1,FACULTAD DE MEDICINA,8ccd0e765b6a7d8cabb37a97095ac636
dbca02858a647c576208370194649766,b8aa3f7501166b67b699f4ef984570ef,FACULTAD DE FARMACIA,b98ebda2d15c374a6970b4b228a4762c
dbca02858a647c576208370194649766,73aed00fc0f4d05904844f1cd41938ea,FACULTAD DE FARMACIA,b98ebda2d15c374a6970b4b228a4762c
dbca02858a647c576208370194649766,d7b563c820d735324117473da2bf0317,FACULTAD DE ODONTOLOGÍA,afee3039bff256a5076ec7146445017f
dbca02858a647c576208370194649766,3353a4361ecdc0449aae149e1ae49bd6,FACULTAD DE CIENCIAS,28b8fba9ba4c5fe48aae8756a164d9ca
dbca02858a647c576208370194649766,33c6ec31d0e4ffa3dc28d90b07238c86,FACULTAD DE CIENCIAS DE LA EDUCACIÓN,498232f1f8874f6930c2846379905b98
dbca02858a647c576208370194649766,1084510b5258588bd9a6efde1ebb634e,FACULTAD DE PSICOLOGÍA,da9ed27a3a6c0508d2176a371b06ecec
dbca02858a647c576208370194649766,9267b3fe73d87819356853e2157ff19a,FACULTAD DE CIENCIAS,28b8fba9ba4c5fe48aae8756a164d9ca
dbca02858a647c576208370194649766,50cb2efa6f82c52cd04a452925371b7a,FACULTAD DE CIENCIAS SOCIALES Y JURÍDICAS (MELILLA),3c28abc708b4d57cc5d1a64ef43fb6e6
dbca02858a647c576208370194649766,50cb2efa6f82c52cd04a452925371b7a,FACULTAD DE RELACIONES LABORALES Y RECURSOS HUMANOS,3084623f1daf6b94b519d371d557dd03
dbca02858a647c576208370194649766,8523a415bd4e435c088179a3dd3ef471,F. DE CIENCIAS POLÍTICAS Y SOCIOLOGÍA,ac4707874ca0dc118972aee8f4a2f63b
dbca02858a647c576208370194649766,95f3d657176feef15760ddffeb8fc062,FACULTAD DE CIENCIAS DE LA SALUD,4247496c176d8f2248955228c296fc93
dbca02858a647c576208370194649766,56e55d1c32a75c76d3111c90ca54c1d8,FACULTAD DE TRABAJO SOCIAL,d7e05e55cc2a3850917269e51084fd93
dbca02858a647c576208370194649766,c9cbbba3e8eecefa510d8641f19acedb,F. TRADUCCIÓN E INTERPRETACIÓN,1bb6e1a7b14df9952eb769721caeb55e
dbca02858a647c576208370194649766,bd449de6cd6873ba90d6896a2f9dfebe,F. TRADUCCIÓN E INTERPRETACIÓN Y F. CC. ECONÓMICAS Y EMPRESARIALES,501886f616c2dd353c3ad5e0cf458005
dbca02858a647c576208370194649766,9297b090230784b31539d077216001b0,F. TRADUCCIÓN E INTERPRETACIÓN,1bb6e1a7b14df9952eb769721caeb55e
dbca02858a647c576208370194649766,77713767aa2016ee3add590192f8e46e,F. TRADUCCIÓN E INTERPRETACIÓN,1bb6e1a7b14df9952eb769721caeb55e
dbca02858a647c576208370194649766,871956d51a0f720de3ed6a2aefbe66dd,F. TRADUCCIÓN E INTERPRETACIÓN Y F. CC. ECONÓMICAS Y EMPRESARIALES,501886f616c2dd353c3ad5e0cf458005
dbca02858a647c576208370194649766,0de4d22b272be85ef09b6e57969ab9a0,F. TRADUCCIÓN E INTERPRETACIÓN,1bb6e1a7b14df9952eb769721caeb55e
dbca02858a647c576208370194649766,8d28fcb00758420ea5fbeab126f10b77,F. TRADUCCIÓN E INTERPRETACIÓN Y F. CC. ECONÓMICAS Y EMPRESARIALES,501886f616c2dd353c3ad5e0cf458005
dbca02858a647c576208370194649766,ea9ee83f33e63433dd3e7f110fd6375b,F. CIENCIAS ECONÓMICAS Y EMPRESARIALES,1eaa40b2875691e2f820614c8298707b
f6ce2593f6cfc9e08dc9effe2e0077e9,348e95871cfeab8d2179e2f09f7f810b,FACULTAD DE CIENCIAS EMPRESARIALES,74f48767e54883974f2981ec1186f814
f6ce2593f6cfc9e08dc9effe2e0077e9,8cdd143eb3ad7240051a81bfb7f00441,FACULTAD DE CIENCIAS EMPRESARIALES,74f48767e54883974f2981ec1186f814
f6ce2593f6cfc9e08dc9effe2e0077e9,6ae9fa939a1c1f17b0ce908fe9a349b4,FACULTAD DE CIENCIAS EMPRESARIALES,74f48767e54883974f2981ec1186f814
f6ce2593f6cfc9e08dc9effe2e0077e9,278a8cf9e1a06d5180fffbe4d23f9fe4,FACULTAD DE CIENCIAS EMPRESARIALES,74f48767e54883974f2981ec1186f814
f6ce2593f6cfc9e08dc9effe2e0077e9,059400de95854f41e0c0308826dbfe77,FACULTAD DE CIENCIAS EXPERIMENTALES,d7066ef4cba78326e4229af628b01da7
f6ce2593f6cfc9e08dc9effe2e0077e9,9a14600e853ace4ec657f715c8e75fe4,FACULTAD DE CIENCIAS EXPERIMENTALES,d7066ef4cba78326e4229af628b01da7
f6ce2593f6cfc9e08dc9effe2e0077e9,b1aa507f4afec9dc42b7eabe2798c677,"FACULTAD DE CIENCIAS DE LA EDUCACIÓN, PSICOLOGÍA Y CIENCIAS DEL DEPORTE",fc70fda83ab6bfe5b49481839d11edec
f6ce2593f6cfc9e08dc9effe2e0077e9,a48f22b71dfc8a3d717f5be2a120e28c,FACULTAD DE DERECHO,ce2267bb33882e7e0e44605c3857459e
f6ce2593f6cfc9e08dc9effe2e0077e9,45432fe94dab158e4b27e9e56582a4f0,"FACULTAD DE CIENCIAS DE LA EDUCACIÓN, PSICOLOGÍA Y CIENCIAS DEL DEPORTE",fc70fda83ab6bfe5b49481839d11edec
f6ce2593f6cfc9e08dc9effe2e0077e9,0c6298b591c49d0c9a8619568633046d,"FACULTAD DE CIENCIAS DE LA EDUCACIÓN, PSICOLOGÍA Y CIENCIAS DEL DEPORTE",fc70fda83ab6bfe5b49481839d11edec
f6ce2593f6cfc9e08dc9effe2e0077e9,9d5e41ef41f33def541c1a598e0120c4,"FACULTAD DE CIENCIAS DE LA EDUCACIÓN, PSICOLOGÍA Y CIENCIAS DEL DEPORTE",fc70fda83ab6bfe5b49481839d11edec
f6ce2593f6cfc9e08dc9effe2e0077e9,234a05970123c00c266a16ed582f83b4,FACULTAD DE ENFERMERÍA,1d52866c5999320f595f4f4a39fa0612
f6ce2593f6cfc9e08dc9effe2e0077e9,c014ac7f937ae0f5a9595991e00d46fa,FACULTAD DE HUMANIDADES,5039c33b67043e75f92010caf097930a
f6ce2593f6cfc9e08dc9effe2e0077e9,10b0c887cca173c2c74465c3855938fa,FACULTAD DE HUMANIDADES,5039c33b67043e75f92010caf097930a
f6ce2593f6cfc9e08dc9effe2e0077e9,3f1d43d33eb7088623e08081f4d7d3e3,FACULTAD DE HUMANIDADES,5039c33b67043e75f92010caf097930a
f6ce2593f6cfc9e08dc9effe2e0077e9,691344ae512a6e81280140aff20ae0eb,FACULTAD DE CIENCIAS EMPRESARIALES,74f48767e54883974f2981ec1186f814
f6ce2593f6cfc9e08dc9effe2e0077e9,52cd3d7a31dae7f42a13ea2afcb7b680,FACULTAD DE CIENCIAS EXPERIMENTALES,d7066ef4cba78326e4229af628b01da7
f6ce2593f6cfc9e08dc9effe2e0077e9,57d108a3d470c7c5a5c3558b7b85d906,FACULTAD DE CIENCIAS EXPERIMENTALES,d7066ef4cba78326e4229af628b01da7
f6ce2593f6cfc9e08dc9effe2e0077e9,c5c5683033b71e62485bd8c7238bd1e4,FACULTAD DE HUMANIDADES,5039c33b67043e75f92010caf097930a
f6ce2593f6cfc9e08dc9effe2e0077e9,390f492dd19aa5b853eec8ead954dbc7,FACULTAD DE HUMANIDADES,5039c33b67043e75f92010caf097930a
f6ce2593f6cfc9e08dc9effe2e0077e9,538be2a44d4ab477bd8bf75c398bd82c,FACULTAD DE HUMANIDADES,5039c33b67043e75f92010caf097930a
f6ce2593f6cfc9e08dc9effe2e0077e9,2a93476d0a2c32ddd377c15f2f026501,ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA,50e8c45296f44d1aace820e8cc1c4aa2
f6ce2593f6cfc9e08dc9effe2e0077e9,045de0f5b8ab454f510a0a756fa8867b,ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA,50e8c45296f44d1aace820e8cc1c4aa2
f6ce2593f6cfc9e08dc9effe2e0077e9,337524778c12d213809f4b89685fbba7,ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA,50e8c45296f44d1aace820e8cc1c4aa2
f6ce2593f6cfc9e08dc9effe2e0077e9,b3a971f3bf1b4ffa77f7db63bc9594af,ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA,50e8c45296f44d1aace820e8cc1c4aa2
f6ce2593f6cfc9e08dc9effe2e0077e9,a98db8a6e1fc5f9659d2bc79b9b7bb2d,ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA,50e8c45296f44d1aace820e8cc1c4aa2
f6ce2593f6cfc9e08dc9effe2e0077e9,5f17311f477b6523371ee2d431c673c8,ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA,50e8c45296f44d1aace820e8cc1c4aa2
f6ce2593f6cfc9e08dc9effe2e0077e9,f9953730a8aa0cc21257a41938a08cbf,ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA,50e8c45296f44d1aace820e8cc1c4aa2
f6ce2593f6cfc9e08dc9effe2e0077e9,eb045f0e552cf8f5f0ada90c6ee73f7b,ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA,50e8c45296f44d1aace820e8cc1c4aa2
f6ce2593f6cfc9e08dc9effe2e0077e9,faa11172bcedbce66100a9ec9fb0cff9,ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA,50e8c45296f44d1aace820e8cc1c4aa2
f6ce2593f6cfc9e08dc9effe2e0077e9,3efee62e3d0e9f5a1a765df1f5415685,ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA,50e8c45296f44d1aace820e8cc1c4aa2
f6ce2593f6cfc9e08dc9effe2e0077e9,580570e2dd4a384001d02bbe8a784ca5,ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA,50e8c45296f44d1aace820e8cc1c4aa2
f6ce2593f6cfc9e08dc9effe2e0077e9,4f5c3f0e7579fbef13259d6ea001e95d,ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA,50e8c45296f44d1aace820e8cc1c4aa2
f6ce2593f6cfc9e08dc9effe2e0077e9,991f6abc8a4cd5ee2e49faee6a1b50f2,FACULTAD DE ENFERMERÍA,1d52866c5999320f595f4f4a39fa0612
f6ce2593f6cfc9e08dc9effe2e0077e9,df42f57d96090f6f3307e9291a472fd6,"FACULTAD DE CIENCIAS DE LA EDUCACIÓN, PSICOLOGÍA Y CIENCIAS DEL DEPORTE",fc70fda83ab6bfe5b49481839d11edec
f6ce2593f6cfc9e08dc9effe2e0077e9,7e56a73f0eb06928ec6469b64ec58c23,FACULTAD DE CIENCIAS EXPERIMENTALES,d7066ef4cba78326e4229af628b01da7
f6ce2593f6cfc9e08dc9effe2e0077e9,5c81aaa1f4d8bd430533889fb74a10e9,FACULTAD DE CIENCIAS DEL TRABAJO,f30ec0acb9d4be1d18fe4a25c24177a2
f6ce2593f6cfc9e08dc9effe2e0077e9,90a967faab4e4f826a963fc6d2d3a770,FACULTAD DE CIENCIAS DEL TRABAJO,f30ec0acb9d4be1d18fe4a25c24177a2
f6ce2593f6cfc9e08dc9effe2e0077e9,a452cc3b831d90756f41e583fbe2b30d,FACULTAD DE TRABAJO SOCIAL,51b953a5e823f8514eecadd843e5d68a
f6ce2593f6cfc9e08dc9effe2e0077e9,a6bc39b070000bb94fbf7f141143f7a2,FACULTAD DE CIENCIAS EMPRESARIALES,74f48767e54883974f2981ec1186f814
a0b65722ec5194abfd7f9ba621a7dd1d,d8a027da0159aab1aceb3b6523baf98a,FACULTAD CIENCIAS SOCIALES Y JURÍDICAS,aa1591361dd6e58561fa6faaf922d4f0
a0b65722ec5194abfd7f9ba621a7dd1d,e62dbc16d09b2f847d1eb8827ae96e78,FACULTAD CIENCIAS SOCIALES Y JURÍDICAS,aa1591361dd6e58561fa6faaf922d4f0
a0b65722ec5194abfd7f9ba621a7dd1d,5f603ef224ff3f08159ef13c2bd1f88b,FACULTAD CIENCIAS SOCIALES Y JURÍDICAS,aa1591361dd6e58561fa6faaf922d4f0
a0b65722ec5194abfd7f9ba621a7dd1d,3811849b10d91d14b457ca011305c8d9,FACULTAD CIENCIAS SOCIALES Y JURÍDICAS,aa1591361dd6e58561fa6faaf922d4f0
a0b65722ec5194abfd7f9ba621a7dd1d,e877d97af53af666be13050ca57a178a,F. HUMANIDADES Y CIENCIAS DE LA EDUCACIÓN,674b765218481d6f65c7ab0d4c1f3e59
a0b65722ec5194abfd7f9ba621a7dd1d,061a1a4b01786d841aec806869ed20b4,FACULTAD DE CIENCIAS EXPERIMENTALES,fed7f5c4dc21412058b437f161fe435b
a0b65722ec5194abfd7f9ba621a7dd1d,ac45e3a17bb90fb12fd0f63ac3324d8f,FACULTAD DE CIENCIAS EXPERIMENTALES,fed7f5c4dc21412058b437f161fe435b
a0b65722ec5194abfd7f9ba621a7dd1d,1f5c20cc234b972e97909f6dacc82b3b,FACULTAD CIENCIAS SOCIALES Y JURÍDICAS,aa1591361dd6e58561fa6faaf922d4f0
a0b65722ec5194abfd7f9ba621a7dd1d,8de1b8c4c7f6e302c08a44553186892f,CENTRO DE PROFESORADO SAGRADA FAMILIA (ADS) (ÚBEDA),e053f18900119354ebe4571b17850436
a0b65722ec5194abfd7f9ba621a7dd1d,8de1b8c4c7f6e302c08a44553186892f,F. HUMANIDADES Y CIENCIAS DE LA EDUCACIÓN,674b765218481d6f65c7ab0d4c1f3e59
a0b65722ec5194abfd7f9ba621a7dd1d,d8577c47dd2f227bd11baa27e50fed7c,CENTRO DE PROFESORADO SAGRADA FAMILIA (ADS) (ÚBEDA),e053f18900119354ebe4571b17850436
a0b65722ec5194abfd7f9ba621a7dd1d,d8577c47dd2f227bd11baa27e50fed7c,F. HUMANIDADES Y CIENCIAS DE LA EDUCACIÓN,674b765218481d6f65c7ab0d4c1f3e59
a0b65722ec5194abfd7f9ba621a7dd1d,4af6646986115fc41c4c6d6c670093e3,F. HUMANIDADES Y CIENCIAS DE LA EDUCACIÓN,674b765218481d6f65c7ab0d4c1f3e59
a0b65722ec5194abfd7f9ba621a7dd1d,5c217e21ef22827923588e3c960a32a4,FACULTAD DE CIENCIAS DE LA SALUD,828cd3dd14b1fb4bfbc076c7eec7ee72
a0b65722ec5194abfd7f9ba621a7dd1d,92b91444c3ee77752aa57fd16ffbe0ba,FACULTAD CIENCIAS SOCIALES Y JURÍDICAS,aa1591361dd6e58561fa6faaf922d4f0
a0b65722ec5194abfd7f9ba621a7dd1d,91298e4efa26f8f8a146e91114281d1b,F. HUMANIDADES Y CIENCIAS DE LA EDUCACIÓN,674b765218481d6f65c7ab0d4c1f3e59
a0b65722ec5194abfd7f9ba621a7dd1d,1b7a9127a8d2af6b1bf29f4e639eea1a,F. HUMANIDADES Y CIENCIAS DE LA EDUCACIÓN,674b765218481d6f65c7ab0d4c1f3e59
a0b65722ec5194abfd7f9ba621a7dd1d,25685c1187f4b40699fadd1535827576,FACULTAD CIENCIAS SOCIALES Y JURÍDICAS,aa1591361dd6e58561fa6faaf922d4f0
a0b65722ec5194abfd7f9ba621a7dd1d,39f845aaf54cdcbe098674ca75fecfee,FACULTAD DE CIENCIAS DE LA SALUD,828cd3dd14b1fb4bfbc076c7eec7ee72
a0b65722ec5194abfd7f9ba621a7dd1d,8d1765fb97b1ebc38de54d956888167e,F. HUMANIDADES Y CIENCIAS DE LA EDUCACIÓN,674b765218481d6f65c7ab0d4c1f3e59
a0b65722ec5194abfd7f9ba621a7dd1d,663240b1e328b1614d82bc6ab2b7cd71,F. HUMANIDADES Y CIENCIAS DE LA EDUCACIÓN,674b765218481d6f65c7ab0d4c1f3e59
a0b65722ec5194abfd7f9ba621a7dd1d,0f0c661eb88c19649c791530b789042b,FACULTAD CIENCIAS SOCIALES Y JURÍDICAS,aa1591361dd6e58561fa6faaf922d4f0
a0b65722ec5194abfd7f9ba621a7dd1d,982822cceef8ae98cce26a09dc4d3081,F. HUMANIDADES Y CIENCIAS DE LA EDUCACIÓN,674b765218481d6f65c7ab0d4c1f3e59
a0b65722ec5194abfd7f9ba621a7dd1d,7262fd3bc1b587ca0cf71d5795e25409,E. POLITÉCNICA SUPERIOR DE LINARES,a35a365878acc2731e0e7ea01c0ce378
a0b65722ec5194abfd7f9ba621a7dd1d,a0d00a1c45477aacae3383546bad3d13,E. POLITÉCNICA SUPERIOR DE LINARES,a35a365878acc2731e0e7ea01c0ce378
a0b65722ec5194abfd7f9ba621a7dd1d,d8f9ce9307d3c3fee812e512f6f1a820,E. POLITÉCNICA SUPERIOR,0656c09299cfbc753c23efb95b8eff07
a0b65722ec5194abfd7f9ba621a7dd1d,e30e117ae14107ea1d0ff549be5e715e,E. POLITÉCNICA SUPERIOR DE LINARES,a35a365878acc2731e0e7ea01c0ce378
a0b65722ec5194abfd7f9ba621a7dd1d,acca1c611452d236c8417145c45bdae5,E. POLITÉCNICA SUPERIOR DE LINARES,a35a365878acc2731e0e7ea01c0ce378
a0b65722ec5194abfd7f9ba621a7dd1d,2174a4fc0115754da5c80dc812c401df,E. POLITÉCNICA SUPERIOR DE LINARES,a35a365878acc2731e0e7ea01c0ce378
