"Código","Título","Universidad","Nivel académico","Rama","Ámbito","Estado","Detalle"
"2504404","Graduado o Graduada en Bellas Artes / Bachelor in Fine Arts por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 822/2021 (2)","Artes y Humanidades","Historia del arte y de la expresión artística, y bellas artes","Publicado en B.O.E.",""
"2500703","Graduado o Graduada en Biología por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ciencias","Biología y genética","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2500704","Graduado o Graduada en Bioquímica por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ciencias","Bioquímica y biotecnología","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2504526","Graduado o Graduada en Ciencias de la Actividad Física y del Deporte por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.",""
"2500337","Graduado o Graduada en Comunicación Audiovisual por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN A EXTINGUIR)"
"2500843","Graduado o Graduada en Derecho por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","Derecho y especialidades jurídicas","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2503837","Graduado o Graduada en Dirección Hotelera por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","Ciencias económicas, administración y dirección de empresas, márquetin, comercio, contabilidad y turismo","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2500932","Graduado o Graduada en Economía por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 822/2021 (2)","Ciencias Sociales y Jurídicas","Ciencias económicas, administración y dirección de empresas, márquetin, comercio, contabilidad y turismo","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2500935","Graduado o Graduada en Edificación por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ingeniería y Arquitectura","Arquitectura, construcción, edificación y urbanismo, e ingeniería civil","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2500933","Graduado o Graduada en Educación Infantil por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","Ciencias de la educación","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2500986","Graduado o Graduada en Educación Primaria por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","Ciencias de la educación","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2500336","Graduado o Graduada en Educación Social por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","Ciencias de la educación","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2500930","Graduado o Graduada en Enfermería por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ciencias de la Salud","Enfermería","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2500331","Graduado o Graduada en Estudios Ingleses por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Artes y Humanidades","Filología, estudios clásicos, traducción y lingüística","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2504674","Graduado o Graduada en Farmacia por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ciencias de la Salud","","Publicado en B.O.E.",""
"2500701","Graduado o Graduada en Filosofía por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Artes y Humanidades","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2500334","Graduado o Graduada en Física por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ciencias","Física y astronomía","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2500931","Graduado o Graduada en Fisioterapia por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ciencias de la Salud","Fisioterapia, podología, nutrición y dietética, terapia ocupacional, óptica y optometría y logopedia","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2500702","Graduado o Graduada en Geografía por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 822/2021 (2)","Ciencias Sociales y Jurídicas","Historia, arqueología, geografía, filosofía y humanidades","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2500784","Graduado o Graduada en Historia del Arte por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Artes y Humanidades","Historia del arte y de la expresión artística, y bellas artes","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2500511","Graduado o Graduada en Historia por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Artes y Humanidades","Historia, arqueología, geografía, filosofía y humanidades","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
