"Código","Título","Universidad","Nivel académico","Rama","Ámbito","Estado","Detalle"
"2502075","Graduado o Graduada en Ingeniería de Recursos Minerales y Energía por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Grado - RD 1393/2007 (1)","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN A EXTINGUIR)"
"2504141","Graduado o Graduada en Ingeniería de Recursos Minerales y Energía por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Grado - RD 1393/2007 (1)","Ingeniería y Arquitectura","Ingeniería química, ingeniería de los materiales e ingeniería del medio natural","Publicado en B.O.E.",""
"2501176","Graduado o Graduada en Ingeniería Eléctrica por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Grado - RD 1393/2007 (1)","Ingeniería y Arquitectura","Ingeniería industrial, ingeniería mecánica, ingeniería automática, ingeniería de la organización industrial e ingeniería de la navegación","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2500956","Graduado o Graduada en Ingeniería Electrónica Industrial y Automática por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Grado - RD 1393/2007 (1)","Ingeniería y Arquitectura","Ingeniería industrial, ingeniería mecánica, ingeniería automática, ingeniería de la organización industrial e ingeniería de la navegación","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2504182","Graduado o Graduada en Ingeniería en Diseño Industrial y Desarrollo de Producto por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Grado - RD 1393/2007 (1)","Ingeniería y Arquitectura","Ingeniería industrial, ingeniería mecánica, ingeniería automática, ingeniería de la organización industrial e ingeniería de la navegación","Publicado en B.O.E.",""
"2501480","Graduado o Graduada en Ingeniería en Organización Industrial por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Grado - RD 1393/2007 (1)","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN A EXTINGUIR)"
"2501006","Graduado o Graduada en Ingeniería en Sistemas de Telecomunicación por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Grado - RD 1393/2007 (1)","Ingeniería y Arquitectura","Ingeniería eléctrica, ingeniería electrónica e ingeniería de la telecomunicación","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2502077","Graduado o Graduada en Ingeniería en Tecnologías Industriales  por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Grado - RD 822/2021 (2)","Ingeniería y Arquitectura","Ingeniería industrial, ingeniería mecánica, ingeniería automática, ingeniería de la organización industrial e ingeniería de la navegación","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2501065","Graduado o Graduada en Ingeniería Mecánica por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Grado - RD 822/2021 (2)","Ingeniería y Arquitectura","Ingeniería industrial, ingeniería mecánica, ingeniería automática, ingeniería de la organización industrial e ingeniería de la navegación","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2500991","Graduado o Graduada en Ingeniería Química Industrial por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Grado - RD 1393/2007 (1)","Ingeniería y Arquitectura","Ingeniería industrial, ingeniería mecánica, ingeniería automática, ingeniería de la organización industrial e ingeniería de la navegación","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
