"curso_academico","cod_universidad","des_universidad","cod_tipo_estudio","des_tipo_estudio","cod_tipo_unidad_responsable","des_tipo_unidad_responsable","cod_unidad_responsable","des_unidad_responsable","cod_municipio","des_municipio","cod_campus","des_campus","cod_titulacion","des_titulacion","cod_rama","des_rama","cod_interuniversitario","des_interuniversitario","cod_rol_coordinacion","des_rol_coordinacion","cod_impartido","des_impartido","anio_inicio","cod_situacion_actual","des_situacion_actual","cod_grado_presencialidad","des_grado_presencialidad","cod_idioma_extranjero","des_idioma_extranjero","precio_credito_1","precio_credito_2","precio_credito_3","precio_credito_4","precio_credito_5","precio_tutela","num_creditos_necesarios","num_creditos_ofertados"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28048373","Facultad de Ciencias de la Salud","28007","ALCORCÓN","05601","Alcorcón","2500091","GRADO EN MEDICINA","5","Ciencias de la Salud","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2008","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","20,68","48,03","98,75","136,44",,,"360","360"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051581","Facultad de Ciencias de la Comunicación","28058","FUENLABRADA","05602","Fuenlabrada","2500089","GRADO EN PERIODISMO","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2008","1","Activo","4","Varias modalidades","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","504"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051581","Facultad de Ciencias de la Comunicación","28058","FUENLABRADA","05602","Fuenlabrada","2500170","GRADO EN COMUNICACION AUDIOVISUAL","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2008","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","252"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055626","Facultad de Ciencias de la Economía y de la Empresa. Campus de Fuenlabrada","28058","FUENLABRADA","05602","Fuenlabrada","2500090","GRADO EN TURISMO","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2008","1","Activo","4","Varias modalidades","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","522"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051621","Facultad de Ciencias de la Comunicación. Campus de Madrid","28079","MADRID","05604","Madrid","2500089","GRADO EN PERIODISMO","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2008","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","252"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051621","Facultad de Ciencias de la Comunicación. Campus de Madrid","28079","MADRID","05604","Madrid","2500170","GRADO EN COMUNICACION AUDIOVISUAL","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2008","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","252"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055614","Facultad de Ciencias de la Economía y de la Empresa - Campus de Madrid","28079","MADRID","05604","Madrid","2500090","GRADO EN TURISMO","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2008","1","Activo","4","Varias modalidades","2","Existen planes separados, uno de ellos en Inglés","16,92","40,02","82,3","113,71",,,"240","792"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051414","Escuela Superior ESERP","28079","MADRID","05606","Campus del centro ""Escuela Superior ESERP Fundación Universitaria""","2500090","GRADO EN TURISMO","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","0","No se imparte en el curso académico de referencia","2008","3","En proceso de extinción","1","Estudio presencial","0","No se oferta en idioma extranjero","8,46","20,01","41,15","56,86",,,"240","258"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055614","Facultad de Ciencias de la Economía y de la Empresa - Campus de Madrid","28079","MADRID","05604","Madrid","2500965","GRADO EN ADMINISTRACION Y DIRECCION DE EMPRESAS","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","4","Varias modalidades","2","Existen planes separados, uno de ellos en Inglés","16,92","40,02","82,3","113,71",,,"240","733,5"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055560","Facultad de Ciencias Jurídicas y Políticas. Campus de Madrid","28079","MADRID","05604","Madrid","2500966","GRADO EN CIENCIA POLITICA Y GESTION PUBLICA","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","4","Varias modalidades","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","480"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055560","Facultad de Ciencias Jurídicas y Políticas. Campus de Madrid","28079","MADRID","05604","Madrid","2502157","GRADO EN CRIMINOLOGIA","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","246"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055560","Facultad de Ciencias Jurídicas y Políticas. Campus de Madrid","28079","MADRID","05604","Madrid","2500871","GRADO EN DERECHO","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","4","Varias modalidades","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","492"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055614","Facultad de Ciencias de la Economía y de la Empresa - Campus de Madrid","28079","MADRID","05604","Madrid","2501299","GRADO EN ECONOMIA FINANCIERA Y ACTUARIAL","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","246"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055614","Facultad de Ciencias de la Economía y de la Empresa - Campus de Madrid","28079","MADRID","05604","Madrid","2500967","GRADO EN ECONOMIA","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","2","Existen planes separados, uno de ellos en Inglés","16,92","40,02","82,3","113,71",,,"240","492"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055729","Facultad de Ciencias de la Educación y del Deporte y Estudios Interdisciplinares. Campus de Móstoles","28092","MÓSTOLES","05603","Móstoles","2500426","GRADO EN EDUCACION INFANTIL","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055729","Facultad de Ciencias de la Educación y del Deporte y Estudios Interdisciplinares. Campus de Móstoles","28092","MÓSTOLES","05603","Móstoles","2500427","GRADO EN EDUCACION PRIMARIA","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","546"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055614","Facultad de Ciencias de la Economía y de la Empresa - Campus de Madrid","28079","MADRID","05604","Madrid","2501071","GRADO EN CONTABILIDAD Y FINANZAS","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","4","Varias modalidades","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","492"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055651","Facultad de Artes y Humanidades. Campus de Madrid","28079","MADRID","05604","Madrid","2500424","GRADO EN HISTORIA","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","0","No se imparte en el curso académico de referencia","2009","3","En proceso de extinción","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055614","Facultad de Ciencias de la Economía y de la Empresa - Campus de Madrid","28079","MADRID","05604","Madrid","2501300","GRADO EN MARKETING","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","2","Existen planes separados, uno de ellos en Inglés","16,92","40,02","82,3","113,71",,,"240","498"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055560","Facultad de Ciencias Jurídicas y Políticas. Campus de Madrid","28079","MADRID","05604","Madrid","2500993","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28048361","Escuela Superior de Ciencias Experimentales y Tecnología","28092","MÓSTOLES","05603","Móstoles","2500425","GRADO EN BIOLOGIA","2","Ciencias","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","20,68","48,03","98,75","136,44",,,"240","672"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051694","Escuela Superior de Ingeniería Informática","28092","MÓSTOLES","05603","Móstoles","2502156","GRADO EN MATEMATICAS","2","Ciencias","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2011","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","492"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28048361","Escuela Superior de Ciencias Experimentales y Tecnología","28092","MÓSTOLES","05603","Móstoles","2500743","GRADO EN INGENIERIA DE LA ENERGIA","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","246"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28048361","Escuela Superior de Ciencias Experimentales y Tecnología","28092","MÓSTOLES","05603","Móstoles","2500430","GRADO EN INGENIERIA DE MATERIALES","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","244,5"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28048361","Escuela Superior de Ciencias Experimentales y Tecnología","28092","MÓSTOLES","05603","Móstoles","2500963","GRADO EN CIENCIA Y TECNOLOGIA DE LOS ALIMENTOS","2","Ciencias","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","20,68","48,03","98,75","136,44",,,"240","492"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051694","Escuela Superior de Ingeniería Informática","28092","MÓSTOLES","05603","Móstoles","2500969","GRADO EN INGENIERIA DE COMPUTADORES","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","258"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051694","Escuela Superior de Ingeniería Informática","28092","MÓSTOLES","05603","Móstoles","2500971","GRADO EN INGENIERIA INFORMATICA","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","4","Varias modalidades","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","498"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051694","Escuela Superior de Ingeniería Informática","28092","MÓSTOLES","05603","Móstoles","2500970","GRADO EN INGENIERIA DEL SOFTWARE","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","258"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28048373","Facultad de Ciencias de la Salud","28007","ALCORCÓN","05601","Alcorcón","2500741","GRADO EN ENFERMERIA","5","Ciencias de la Salud","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","20,68","48,03","98,75","136,44",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28048373","Facultad de Ciencias de la Salud","28007","ALCORCÓN","05601","Alcorcón","2500742","GRADO EN FISIOTERAPIA","5","Ciencias de la Salud","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","20,68","48,03","98,75","136,44",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28048373","Facultad de Ciencias de la Salud","28007","ALCORCÓN","05601","Alcorcón","2500872","GRADO EN ODONTOLOGIA","5","Ciencias de la Salud","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","20,68","48,03","98,75","136,44",,,"300","300"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28048373","Facultad de Ciencias de la Salud","28007","ALCORCÓN","05601","Alcorcón","2500964","GRADO EN PSICOLOGIA","5","Ciencias de la Salud","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","360"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051591","Escuela Técnica Superior de Ingenieria de Telecomunicaciones","28058","FUENLABRADA","05602","Fuenlabrada","2500431","GRADO EN INGENIERIA EN SISTEMAS AUDIOVISUALES Y MULTIMEDIA","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","264"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051591","Escuela Técnica Superior de Ingenieria de Telecomunicaciones","28058","FUENLABRADA","05602","Fuenlabrada","2501181","GRADO EN INGENIERIA EN SISTEMAS DE TELECOMUNICACION","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","270"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051591","Escuela Técnica Superior de Ingenieria de Telecomunicaciones","28058","FUENLABRADA","05602","Fuenlabrada","2501180","GRADO EN INGENIERIA EN TELEMATICA","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","264"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051591","Escuela Técnica Superior de Ingenieria de Telecomunicaciones","28058","FUENLABRADA","05602","Fuenlabrada","2500429","GRADO EN INGENIERIA EN TECNOLOGIAS DE LA TELECOMUNICACION","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","258"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051581","Facultad de Ciencias de la Comunicación","28058","FUENLABRADA","05602","Fuenlabrada","2500428","GRADO EN PUBLICIDAD Y RELACIONES PUBLICAS","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","4","Varias modalidades","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","510"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055614","Facultad de Ciencias de la Economía y de la Empresa - Campus de Madrid","28079","MADRID","05604","Madrid","2500968","GRADO EN SOCIOLOGIA","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","3","En proceso de extinción","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055641","Facultad de Ciencias de la Economía y de la Empresa - Campus de Móstoles","28092","MÓSTOLES","05603","Móstoles","2500965","GRADO EN ADMINISTRACION Y DIRECCION DE EMPRESAS","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","244,5"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055626","Facultad de Ciencias de la Economía y de la Empresa. Campus de Fuenlabrada","28058","FUENLABRADA","05602","Fuenlabrada","2500965","GRADO EN ADMINISTRACION Y DIRECCION DE EMPRESAS","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","244,5"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055596","Facultad de Ciencias Jurídicas y Políticas. Campus de Alcorcón","28007","ALCORCÓN","05601","Alcorcón","2500993","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051621","Facultad de Ciencias de la Comunicación. Campus de Madrid","28079","MADRID","05604","Madrid","2500428","GRADO EN PUBLICIDAD Y RELACIONES PUBLICAS","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","252"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055602","Facultad de Ciencias Jurídicas y Políticas. Campus de Móstoles","28092","MÓSTOLES","05603","Móstoles","2500871","GRADO EN DERECHO","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","246"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055572","Facultad de Ciencias Jurídicas y Políticas. Campus de Fuenlabrada","28058","FUENLABRADA","05602","Fuenlabrada","2500871","GRADO EN DERECHO","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","246"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055626","Facultad de Ciencias de la Economía y de la Empresa. Campus de Fuenlabrada","28058","FUENLABRADA","05602","Fuenlabrada","2500967","GRADO EN ECONOMIA","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","246"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055626","Facultad de Ciencias de la Economía y de la Empresa. Campus de Fuenlabrada","28058","FUENLABRADA","05602","Fuenlabrada","2501071","GRADO EN CONTABILIDAD Y FINANZAS","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","246"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051840","Escuela Técnica Superior de Ingeniería Informática. Campus de Madrid","28079","MADRID","05604","Madrid","2500971","GRADO EN INGENIERIA INFORMATICA","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","246"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28049699","Escuela Superior de Gestión Empresarial y Marketing (ESIC)","28115","POZUELO DE ALARCÓN","05605","Campus del centro ""Escuela Superior de Gestión Empresarial y Marketing (ESIC)""","2501300","GRADO EN MARKETING","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","0","No se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","2","Existen planes separados, uno de ellos en Inglés","8,46","20,01","41,15","56,85",,,"240","498"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28049699","Escuela Superior de Gestión Empresarial y Marketing (ESIC)","28115","POZUELO DE ALARCÓN","05605","Campus del centro ""Escuela Superior de Gestión Empresarial y Marketing (ESIC)""","2500965","GRADO EN ADMINISTRACION Y DIRECCION DE EMPRESAS","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","0","No se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","2","Existen planes separados, uno de ellos en Inglés","8,46","20,01","41,15","56,85",,,"240","484,5"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28049699","Escuela Superior de Gestión Empresarial y Marketing (ESIC)","28115","POZUELO DE ALARCÓN","05605","Campus del centro ""Escuela Superior de Gestión Empresarial y Marketing (ESIC)""","2500428","GRADO EN PUBLICIDAD Y RELACIONES PUBLICAS","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","0","No se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","8,46","20,01","41,15","56,85",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051414","Escuela Superior ESERP","28079","MADRID","05606","Campus del centro ""Escuela Superior ESERP Fundación Universitaria""","2500965","GRADO EN ADMINISTRACION Y DIRECCION DE EMPRESAS","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","8,46","20,01","41,15","56,86",,,"240","244,5"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051414","Escuela Superior ESERP","28079","MADRID","05606","Campus del centro ""Escuela Superior ESERP Fundación Universitaria""","2501300","GRADO EN MARKETING","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","8,46","20,01","41,15","56,86",,,"240","249"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055626","Facultad de Ciencias de la Economía y de la Empresa. Campus de Fuenlabrada","28058","FUENLABRADA","05602","Fuenlabrada","2501300","GRADO EN MARKETING","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","249"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055717","Facultad de Ciencias de la Educación y del Deporte y Estudios Interdisciplinares. Campus de Fuenlabrada","28058","FUENLABRADA","05602","Fuenlabrada","2500426","GRADO EN EDUCACION INFANTIL","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055717","Facultad de Ciencias de la Educación y del Deporte y Estudios Interdisciplinares. Campus de Fuenlabrada","28058","FUENLABRADA","05602","Fuenlabrada","2500427","GRADO EN EDUCACION PRIMARIA","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","498"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055699","Facultad de Ciencias de la Educación y del Deporte y Estudios Interdisciplinares. Campus de Madrid","28079","MADRID","05604","Madrid","2500426","GRADO EN EDUCACION INFANTIL","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","4","Varias modalidades","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","480"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28048373","Facultad de Ciencias de la Salud","28007","ALCORCÓN","05601","Alcorcón","2502417","GRADO EN TERAPIA OCUPACIONAL","5","Ciencias de la Salud","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28048361","Escuela Superior de Ciencias Experimentales y Tecnología","28092","MÓSTOLES","05603","Móstoles","2502413","GRADO EN CIENCIAS AMBIENTALES","2","Ciencias","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","20,68","48,03","98,75","136,44",,,"240","492"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28048361","Escuela Superior de Ciencias Experimentales y Tecnología","28092","MÓSTOLES","05603","Móstoles","2502416","GRADO EN INGENIERIA AMBIENTAL","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","246"
