Código;Título;Universidad;Nivel académico;Rama;Ámbito;Estado;Detalle
4310624;Máster Universitario en Contaminación Industrial: Evaluación, Prevención y Control;Universidad de Vigo;Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
3500686;Máster Universitario en Creación Artística Contemporánea por la Universidad de Vigo;Universidad de Vigo;Máster - RD 822/2021 (3);Artes y Humanidades;Historia del arte y de la expresión artística, y bellas artes;Publicado en B.O.E.;
4312603;Máster Universitario en Creación, Desarrollo y Comercialización de Contenidos Audiovisuales;Universidad de Vigo;Máster - RD 1393/2007 (1);Ciencias Sociales y Jurídicas;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
3002725;Máster Universitario en Creación, Dirección e Innovación en la Empresa;Universidad de Vigo;Máster - RD 56/2005 (2);Ciencias Sociales y Jurídicas;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4310384;Máster Universitario en Creación, Dirección e Innovación en la Empresa por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ciencias Sociales y Jurídicas;;Publicado en B.O.E.;(TITULACIÓN A EXTINGUIR)
4314008;Máster Universitario en Derecho de Empresa por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ciencias Sociales y Jurídicas;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
3001958;Máster Universitario en Derecho Urbanístico y del Medio Ambiente;Universidad de Vigo;Máster - RD 56/2005 (2);Ciencias Sociales y Jurídicas;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4310385;Máster Universitario en Derecho Urbanístico y del Medio Ambiente por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ciencias Sociales y Jurídicas;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
4317739;"Máster Universitario en Desafíos de las Ciudades por la Universidad de A Coruña; la Universidad de Santiago de Compostela; la Universidad de Vigo; Universidade de Trás-os-Montes e Alto Douro(Portugal); Universidade do Minho (Portugal) y Universidade do Porto(Portugal)";(Conjunto Internacional);Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;Interdisciplinar;Publicado en B.O.E.;
4311035;Máster Universitario en Dificultades de Aprendizaje y Procesos Cognitivos  por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ciencias Sociales y Jurídicas;Ciencias de la educación;Publicado en B.O.E.;(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)
4312604;Máster Universitario en Dirección de Arte en Publicidad por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ciencias Sociales y Jurídicas;Periodismo, comunicación, publicidad y relaciones públicas;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
3002720;Máster Universitario en Dirección de Empresa Familiar;(Conjunto);Máster - RD 56/2005 (2);Ciencias Sociales y Jurídicas;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4313079;Máster Universitario en Dirección de Pymes por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ciencias Sociales y Jurídicas;Ciencias económicas, administración y dirección de empresas, márquetin, comercio, contabilidad y turismo;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
4317228;Máster Universitario en Dirección e Innovación de la Cadena de Suministro por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;Ingeniería industrial, ingeniería mecánica, ingeniería automática, ingeniería de la organización industrial e ingeniería de la navegación;Publicado en B.O.E.;(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)
3002712;Máster Universitario en Dirección Integrada de Proyectos;(Conjunto);Máster - RD 56/2005 (2);Ingeniería y Arquitectura;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4310625;Máster Universitario en Dirección Integrada de Proyectos por la Universidad de A Coruña y la Universidad de Vigo;(Conjunto);Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
4313039;Máster Universitario en Dirección Pública y Liderazgo Institucional por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ciencias Sociales y Jurídicas;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
4314011;Máster Universitario en Dirección Pública y Liderazgo Institucional por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ciencias Sociales y Jurídicas;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
4316941;Máster Universitario en Dirección TIC para la Defensa por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;Interdisciplinar;Publicado en B.O.E.;
