Código;Título;Universidad;Nivel académico;Rama;Ámbito;Estado;Detalle
4031000;Maestro-Especialidad de Educación Primaria;Varias Universidades;Ciclo Corto;Ciencias Sociales y Jurídicas;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
4032000;Maestro-Especialidad de Lengua Extranjera;Varias Universidades;Ciclo Corto;Ciencias Sociales y Jurídicas;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
4001557;Doctor en Programa Oficial de Posgrado Básico de Investigación en Técnicas y Procesos Industriales;Universidad de Extremadura;Doctor - RD 56/2005 (2);;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4000466;Doctor en Programa Oficial de Posgrado en Ciencia y tecnología de la carne;Universidad de Extremadura;Doctor - RD 56/2005 (2);;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4001556;Doctor en Programa Oficial de Posgrado en Contaminación Ambiental: Prevención, Vigilancia y Corrección;Universidad de Extremadura;Doctor - RD 56/2005 (2);;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4000694;Doctor en Programa Oficial de Posgrado en gestión de calidad y trazabilidad en alimentos de origen vegetal;Universidad de Extremadura;Doctor - RD 56/2005 (2);;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4000467;Doctor en Programa Oficial de Posgrado en Gestión del conocimiento biomédico e investigación clínica;Universidad de Extremadura;Doctor - RD 56/2005 (2);;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4000047;Doctor en Programa Oficial de Posgrado en Investigación en la Enseñanza y el Aprendizaje de las Ciencias Sociales, Experimentales;Universidad de Extremadura;Doctor - RD 56/2005 (2);;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4001558;Doctor en Programa Oficial de Posgrado en Seguridad y salud laboral;Universidad de Extremadura;Doctor - RD 56/2005 (2);;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
5600417;Programa de Doctorado en Arqueología Espacial por la Universidad de Extremadura y la Universidad de Jaén;(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
