name,addresses_road_name,addresses_start_street_number,addresses_district_id,addresses_district_name,geo_epgs_4326_lat,geo_epgs_4326_lon
Cocteleria Gimlet,C Santaló,46,5,Sarrià-Sant Gervasi,41.39612524673916,2.1453881871688365
Cocteleria Gimlet,C Santaló,46,5,Sarrià-Sant Gervasi,41.39612524673916,2.1453881871688365
Bar musical Aire - Sala Diana,València,236,2,Eixample,41.39036579067319,2.160382165443889
Discoteca Ku Barcelona,Passeig Marítim de la Barceloneta - Oriol Bohigas,38,1,Ciutat Vella,41.38346152967782,2.195232897771743
Discoteca Ku Barcelona,Passeig Marítim de la Barceloneta - Oriol Bohigas,38,1,Ciutat Vella,41.38346152967782,2.195232897771743
Cocteleria Two Schmucks,Carrer de Joaquín Costa,52,1,Ciutat Vella,41.3831615294379,2.1652030614999225
Cocteleria Two Schmucks,Carrer de Joaquín Costa,52,1,Ciutat Vella,41.3831615294379,2.1652030614999225
Bar Soda bus & Verne,Carrer d'Aribau,150,2,Eixample,41.39207042591961,2.1546562141646937
Bar Soda bus & Verne,Carrer d'Aribau,150,2,Eixample,41.39207042591961,2.1546562141646937
Bar Soda bus & Verne,Carrer d'Aribau,150,2,Eixample,41.39207042591961,2.1546562141646937
Jamming Lounge,C Vallfogona,23,6,Gràcia,41.40355210477575,2.1579781437681316
Bar Musical Acústic Sant Andreu,Rier Sant Andreu,9,9,Sant Andreu,41.433849280854886,2.1887417797790394
Restaurant The Alchemix,Carrer de València,212,2,Eixample,41.389324182392755,2.1589959188052603
Restaurant The Alchemix,Carrer de València,212,2,Eixample,41.389324182392755,2.1589959188052603
Restaurant The Alchemix,Carrer de València,212,2,Eixample,41.389324182392755,2.1589959188052603
Cocteleria Mareva,C Aribau,54,2,Eixample,41.3880747357833,2.159984736019471
Cocteleria Mareva,C Aribau,54,2,Eixample,41.3880747357833,2.159984736019471
Bar Musical Samba Brasil *Horta,C Santes Creus,20,7,Horta-Guinardó,41.43005584388977,2.162112239199044
Especiarium Bar,Carrer de la Princesa,29,1,Ciutat Vella,41.385703390001815,2.1807934178472212
Especiarium Bar,Carrer de la Princesa,29,1,Ciutat Vella,41.385703390001815,2.1807934178472212
Bar Musical Les Qents Que J'aime,C València,286,2,Eixample,41.39373856963519,2.164862225150066
Taverna Anglesa City Arms,Pl Narcís Oller,9,6,Gràcia,41.39698227132229,2.15547000350299
Bar Cafeteria Cinemateca,C Pau Claris,120,2,Eixample,41.39235893793418,2.1678443194565924
Bar Trikini,Carrer de Pujades,226,10,Sant Martí,41.40306280651095,2.2026978688852683
Bar Trikini,Carrer de Pujades,226,10,Sant Martí,41.40306280651095,2.2026978688852683
Bar Pantera Mambo Barcelona,Carrer de Joaquín Costa,39,1,Ciutat Vella,41.382614921981634,2.1656396074445134
Bar Pantera Mambo Barcelona,Carrer de Joaquín Costa,39,1,Ciutat Vella,41.382614921981634,2.1656396074445134
Taberna Tio Carlos,Ptge Gutenberg,7,1,Ciutat Vella,41.37693151786698,2.1747110351465655
Taberna Tio Carlos,Ptge Gutenberg,7,1,Ciutat Vella,41.37693151786698,2.1747110351465655
Cocteleria Doble,Pg Gràcia,116,6,Gràcia,41.397211059158614,2.159213702418187
Cocteleria Doble,Pg Gràcia,116,6,Gràcia,41.397211059158614,2.159213702418187
Cocteleria Popular Gopnik,Carrer de Vallfogona,23,6,Gràcia,41.40352490735006,2.1579665230100913
Cocteleria Popular Gopnik,Carrer de Vallfogona,23,6,Gràcia,41.40352490735006,2.1579665230100913
Bar Pub The James Joyce,C Casp,92,2,Eixample,41.39362616208608,2.176545204416195
Bar musical karaoke A viva voz *Aribau,Carrer d'Aribau,103,2,Eixample,41.390342854588354,2.156566649656205
Bar musical karaoke A viva voz *Aribau,Carrer d'Aribau,103,2,Eixample,41.390342854588354,2.156566649656205
Restaurant Lounge My Way,C Heures,4,1,Ciutat Vella,41.38077298942988,2.1752836048519177
Restaurant Lounge My Way,C Heures,4,1,Ciutat Vella,41.38077298942988,2.1752836048519177
Bar Musical Bar de Retro,C Torrent de l'Olla,141,6,Gràcia,41.40357998898639,2.155572605881731
Bar musical Revival,Trav Gràcia,40,5,Sarrià-Sant Gervasi,41.39538807510398,2.1486107075773364
Bar musical The Good Feeling,C Consell de Cent,319,2,Eixample,41.38947615246521,2.1633420803121344
Bar Musical Decode,C Aribau,97,2,Eixample,41.39025193072827,2.1567392047205014
Bar Village Club,C València,193,2,Eixample,41.38954089882291,2.15891924381821
Bar Nevermind,C Tallers,68,1,Ciutat Vella,41.3850530367574,2.1664467041469133
Bar Nevermind,C Tallers,68,1,Ciutat Vella,41.3850530367574,2.1664467041469133
Bar Nevermind,C Tallers,68,1,Ciutat Vella,41.3850530367574,2.1664467041469133
Bar Nevermind,C Tallers,68,1,Ciutat Vella,41.3850530367574,2.1664467041469133
Sala Monasterio,Moll Mestral,30,10,Sant Martí,41.38801827078488,2.1995779583018025
Sala Monasterio,Moll Mestral,30,10,Sant Martí,41.38801827078488,2.1995779583018025
Bar musical Le Standard,C Topazi,24,6,Gràcia,41.405092690581945,2.1548549884579242
Cocteleria Milk,C Gignàs,21,1,Ciutat Vella,41.38134062208952,2.1801416242172973
Cocteleria Milk,C Gignàs,21,1,Ciutat Vella,41.38134062208952,2.1801416242172973
Bar Musical Jazzman,C Roger de Flor,238,2,Eixample,41.401520101015535,2.1692951204960185
Pub Irlandès McCarthy's Bar,Via Laietana,44,1,Ciutat Vella,41.38622382435241,2.175981040153853
Pub Irlandès McCarthy's Bar,Via Laietana,44,1,Ciutat Vella,41.38622382435241,2.175981040153853
Pub Irlandès McCarthy's Bar,Via Laietana,44,1,Ciutat Vella,41.38622382435241,2.175981040153853
Pub anglès The Black Horse,C Allada-Vermell,16,1,Ciutat Vella,41.3867019384485,2.1810515500594216
Bar musical La Torre Rosa,C Francesc Tàrrega,22,9,Sant Andreu,41.42271161168508,2.1805040229700476
Bar musical La Torre Rosa,C Francesc Tàrrega,22,9,Sant Andreu,41.42271161168508,2.1805040229700476
Bar musical La Torre Rosa,C Francesc Tàrrega,22,9,Sant Andreu,41.42271161168508,2.1805040229700476
Dome Club Barcelona,la Rambla,33,1,Ciutat Vella,41.37904967762586,2.1748915638842
Dome Club Barcelona,la Rambla,33,1,Ciutat Vella,41.37904967762586,2.1748915638842
Cocteleria Paradiso,C Rere Palau,4,1,Ciutat Vella,41.38371515010612,2.183693669972104
Cocteleria Paradiso,C Rere Palau,4,1,Ciutat Vella,41.38371515010612,2.183693669972104
Bar musical Miramelindo,Pg Born,15,1,Ciutat Vella,41.38461809300949,2.1825520570069323
Jamboree,Plaça Reial,17,1,Ciutat Vella,41.37973531200141,2.1752857129194934
Jamboree,Plaça Reial,17,1,Ciutat Vella,41.37973531200141,2.1752857129194934
Bar Restaurant Hard Rock Café,Plaça de Catalunya,21,1,Ciutat Vella,41.38594368658605,2.170734333146683
Bar Restaurant Hard Rock Café,Plaça de Catalunya,21,1,Ciutat Vella,41.38594368658605,2.170734333146683
Bar musical Espai Barroc,C Montcada,20,1,Ciutat Vella,41.384655406357375,2.1815592870237217
Bar Musical Paspartú,C Basses de Sant Pere,14,1,Ciutat Vella,41.38871070266591,2.179967750518544
Bar Musical Paspartú,C Basses de Sant Pere,14,1,Ciutat Vella,41.38871070266591,2.179967750518544
Bar Musical Paspartú,C Basses de Sant Pere,14,1,Ciutat Vella,41.38871070266591,2.179967750518544
Bar musical Flann O'Brien's,C Casanova,264,5,Sarrià-Sant Gervasi,41.39415764089053,2.1474119033744383
Disco Bar Joe's,Pg Sant Antoni,19,3,Sants-Montjuïc,41.37719743747399,2.137027809522119
Bar musical Punto BCN,C Muntaner,63,2,Eixample,41.38672968161117,2.1591457284804476
Bar musical Punto BCN,C Muntaner,63,2,Eixample,41.38672968161117,2.1591457284804476
Bar musical Punto BCN,C Muntaner,63,2,Eixample,41.38672968161117,2.1591457284804476
Sala Artte,C Muntaner,83,2,Eixample,41.38771848445403,2.157835898445978
Sala Artte,C Muntaner,83,2,Eixample,41.38771848445403,2.157835898445978
Bar musical Lunatic Pub,C Regent Mendieta,38,4,Les Corts,41.377434861105804,2.123592869202551
Discoteca Downtown  Barcelona,Av Doctor Marañón,17,4,Les Corts,41.38128475384014,2.1144500230834193
Bar musical Alfa,Gran de Gràcia,36,6,Gràcia,41.39883535054437,2.156851033797103
Bar musical Alfa,Gran de Gràcia,36,6,Gràcia,41.39883535054437,2.156851033797103
Discoteca The Roxy Blue Barcelona,C Consell de Cent,294,2,Eixample,41.38984355391572,2.1642031567692506
Bar musical Merbeyé,Pl Doctor Andreu,1,5,Sarrià-Sant Gervasi,41.41630398556836,2.1314166957286984
Bar musical Merbeyé,Pl Doctor Andreu,1,5,Sarrià-Sant Gervasi,41.41630398556836,2.1314166957286984
Bar musical Merbeyé,Pl Doctor Andreu,1,5,Sarrià-Sant Gervasi,41.41630398556836,2.1314166957286984
Banker's Bar,Pg Gràcia,38,2,Eixample,41.39120589068645,2.166660891862418
Banker's Bar,Pg Gràcia,38,2,Eixample,41.39120589068645,2.166660891862418
Slow Barcelona Cocktails & Boite,C París,186,2,Eixample,41.393616799615536,2.1533816964183723
Slow Barcelona Cocktails & Boite,C París,186,2,Eixample,41.393616799615536,2.1533816964183723
Slow Barcelona Cocktails & Boite,C París,186,2,Eixample,41.393616799615536,2.1533816964183723
Slow Barcelona Cocktails & Boite,C París,186,2,Eixample,41.393616799615536,2.1533816964183723
Sala Continental,Providència,30,6,Gràcia,41.40625909022358,2.156435362868843
Cocteleria Scotch Corner,C Sabino Arana,8,4,Les Corts,41.38560332812702,2.126263661425434
Cocteleria Scotch Corner,C Sabino Arana,8,4,Les Corts,41.38560332812702,2.126263661425434
Cocteleria Scotch Corner,C Sabino Arana,8,4,Les Corts,41.38560332812702,2.126263661425434
Bar musical Tinta Roja,Creu dels Molers,17,3,Sants-Montjuïc,41.37422015013126,2.1619393043662325
Diobar,Av Marquès de l'Argentera,27,1,Ciutat Vella,41.38550869705176,2.1854573309617873
Bar musical Contraste,C Muntaner,130,2,Eixample,41.38982060472715,2.1554194440058154
Bar musical Sol de Nit,Pl Sol,9,6,Gràcia,41.4018395581395,2.1569329675708375
Venta Flamenco Barcelona,C Marquès de Barberà,6,1,Ciutat Vella,41.378739671235934,2.172517468344374
Luz de Gas * En remodelació,C Muntaner,246,5,Sarrià-Sant Gervasi,41.39462416093732,2.1490629497204705
Luz de Gas * En remodelació,C Muntaner,246,5,Sarrià-Sant Gervasi,41.39462416093732,2.1490629497204705
Bar musical Barroc,Rec,67,1,Ciutat Vella,41.38468523760261,2.183472237976554
Bar musical Basel 79,C Loreto,5,4,Les Corts,41.388906721989734,2.141727913587879
Bar La Rouge Raval Barcelona,Rbla Raval,10,1,Ciutat Vella,41.37867585484985,2.1689318988499253
Bar musical Barcota,Canvis Nous,14,1,Ciutat Vella,41.38306329134129,2.181902891208439
Bar Musical Polaroid Bar,C Còdols,29,1,Ciutat Vella,41.37935225866503,2.1787473098682844
Bar musical Inercia,C Aribau,124,2,Eixample,41.39119699312116,2.1558578491989517
Discoteca Otto Zutz,Carrer de Lincoln,15,5,Sarrià-Sant Gervasi,41.40043173862031,2.1500063862152055
Cocteleria Sips Drinkery House,Muntaner,108,2,Eixample,41.38885334446811,2.1566992090909163
Cocteleria Sips Drinkery House,Muntaner,108,2,Eixample,41.38885334446811,2.1566992090909163
Solange Cocktails & Luxury Spirits,C Aribau,143,2,Eixample,41.39226486455007,2.1540252933766957
Solange Cocktails & Luxury Spirits,C Aribau,143,2,Eixample,41.39226486455007,2.1540252933766957
Opium Mar Bcn,Passeig Marítim de la Barceloneta - Oriol Bohigas,34,1,Ciutat Vella,41.38347555576737,2.195480422364037
Opium Mar Bcn,Passeig Marítim de la Barceloneta - Oriol Bohigas,34,1,Ciutat Vella,41.38347555576737,2.195480422364037
Creperia Creps al Born,Pg Born,12,1,Ciutat Vella,41.384345861055806,2.182705431420744
Creperia Creps al Born,Pg Born,12,1,Ciutat Vella,41.384345861055806,2.182705431420744
Karaoke Touch Music,C Joan Miró,8,10,Sant Martí,41.389967430929744,2.1965805458831786
Bar de copes Sub-Rosa,C Rauric,23,1,Ciutat Vella,41.38077462878818,2.175704715642333
Bar Musical Samba Brasil *Lepant,C Lepant,297,2,Eixample,41.40574318196722,2.1748274246067996
Bar Musical Samba Brasil *Lepant,C Lepant,297,2,Eixample,41.40574318196722,2.1748274246067996
Bar Musical Samba Brasil *Lepant,C Lepant,297,2,Eixample,41.40574318196722,2.1748274246067996
Cocteleria Nosé,Pg Born,21,1,Ciutat Vella,41.385010309998805,2.182804044933376
Cocteleria Nosé,Pg Born,21,1,Ciutat Vella,41.385010309998805,2.182804044933376
Sala de Ball Nueva Época,G.V. Corts Catalanes,770,2,Eixample,41.398481256902706,2.1807508559953193
Sala de Ball Nueva Época,G.V. Corts Catalanes,770,2,Eixample,41.398481256902706,2.1807508559953193
Sala-Escenari,Pl Reial,7,1,Ciutat Vella,41.38057557729068,2.175192398978123
Bar Mau Mau,C Fontrodona,33,3,Sants-Montjuïc,41.372457419711424,2.166719244628817
